,SEQID,curve_date,curve_num,dH_uv,dH_uv_std,n_curve,Tm_uv,Tm_uv_std,dG_37_uv,dG_37_uv_std,dS_uv,dS_uv_std,is_hairpin,Na_mM,conc_uM,Purification
50,TRINNN162,22111906,7,-41.03928646968886,4.0500628829714636,2,50.10371102748302,0.5995362442461322,-1.6636064253170348,5.613238913451929,-0.12695689196960125,0.012531265447117988,True,25.0,9.0,standard desalting
51,TRINNN445,22110609,2,-34.880207759689576,0.0,1,46.0842070810414,0.0,-0.9925597673758352,0.0,-0.10926212475355067,0.0,True,25.0,9.0,standard desalting
52,TRINNN452,22110609,3,-40.05785106524223,0.0,1,52.44247615993242,0.0,-1.8998977414615439,0.0,-0.12303064105684569,0.0,True,25.0,9.0,standard desalting
53,TRINNN470,22110609,4,-40.96597610986967,0.0,1,53.16680177368472,0.0,-2.0295884601525764,0.0,-0.12554050507727582,0.0,True,25.0,9.0,standard desalting
54,TRINNN512,22110609,5,-32.8718160920812,0.0,1,47.23895193166043,0.0,-1.0505135799595022,0.0,-0.10259971791752925,0.0,True,25.0,9.0,standard desalting
55,TRINNN520,22110609,6,-36.26975298501041,0.0,1,52.04693084794988,0.0,-1.6782091504204464,0.0,-0.11153165834141535,0.0,True,25.0,9.0,standard desalting
56,TRINNN544,22110609,7,-32.36667484583136,0.0,1,47.88403732479505,0.0,-1.0973294297299898,0.0,-0.10082007227503265,0.0,True,25.0,9.0,standard desalting
57,WC1025,22080918,6,-48.888726152007294,0.036575348944479044,2,66.61036686317854,0.05013819819653784,-4.260688585309194,0.0499587013105302,-0.1438917864475193,0.0001097246455267554,True,1000.0,6.4,standard desalting
58,WC1025,22082723,5,-47.93141786186955,1.7204667877537247,2,56.60881534717194,0.9315090101359627,-2.8501992317992437,2.3653049021356596,-0.14535295382901922,0.005233480515721759,True,50.0,6.4,standard desalting
59,WC1025,22090323,5,-40.03282303456417,3.359957748972814,2,55.368815248069254,1.5181217088813075,-2.2383969990433665,4.624063972921138,-0.12185853953093922,0.010243086830423789,True,25.0,3.2,standard desalting
60,WC1048,22080918,2,-41.58878203707262,0.055659059818777994,2,66.41236250268383,0.09690144393539345,-3.6023554680911296,0.07615733670023522,-0.1224775965467725,0.0001675990719975347,True,1000.0,6.4,standard desalting
61,WC1048,22082723,1,-43.72167317767261,0.0,1,54.83634953822215,0.0,-2.377644820556786,0.0,-0.13330333179789078,0.0,True,50.0,6.4,standard desalting
62,WC1048,22090323,1,-37.51756963571541,1.3248406473200118,2,55.10245296059777,0.36401095211529966,-2.0690174084030795,1.8231009752327383,-0.11429486450850342,0.004038031516110413,True,25.0,3.2,standard desalting
63,WC1106,22080918,1,-46.73904212841255,0.0,1,68.97295105369469,0.0,-4.367976780469699,0.0,-0.13661475204882428,0.0,True,1000.0,6.4,standard desalting
64,WC1154,22080918,7,-48.37259377967967,0.26609366843304694,2,68.7992628126555,0.12769341200102455,-4.498365663600223,0.3596156050060584,-0.1414613190910187,0.0007799580699210538,True,1000.0,6.4,standard desalting
65,WC1154,22082723,6,-50.37402359751676,1.6265077819798093,2,58.78184841616734,1.057464125720099,-3.30561635272147,2.231081691063948,-0.1517601394318726,0.004923919213714729,True,50.0,6.4,standard desalting
66,WC1154,22090323,6,-39.88701554770296,2.7255616879369637,2,55.75678194335159,0.47790530670753373,-2.274662895604859,3.746630204454339,-0.12127149009220733,0.008288603211119553,True,25.0,3.2,standard desalting
67,WC1203,23012106,4,-24.876023993756704,0.0,1,57.494888882273806,0.0,-1.5419302240185147,0.0,-0.075234866257418,0.0,True,25.0,6.0,standard desalting
68,WC1272,22111323,4,-26.765325326779298,0.26300038969585227,3,58.03538225989018,1.1792758173800315,-1.700011171137095,0.3712098165142574,-0.0808167472372794,0.0008446511470532047,True,25.0,9.0,standard desalting
69,WC135,22111323,2,-29.29601095198644,3.0541335908461114,3,65.50220015712287,8.533595081365952,-2.4656587719535534,4.196251081942565,-0.08650766461400254,0.009278208553479727,True,25.0,9.0,standard desalting
70,WC1375,22111906,2,-42.87968293697343,0.0,1,58.8687791404616,0.0,-2.82431710094622,0.0,-0.12914836639054397,0.0,True,25.0,9.0,PAGE
71,WC1375,22111906,4,-48.03524335305016,8.938867910921823,2,60.7307216046387,4.609622923209281,-3.4141264034169594,12.216036566980138,-0.1438694726733297,0.026846220014725062,True,25.0,3.0,PAGE
72,WC1375,22111906,5,-50.959516254052815,8.684963031413377,2,56.51437512505382,3.3660379432137235,-3.0165319379615547,11.934452609310378,-0.15457999134641712,0.026392101042920005,True,25.0,6.0,PAGE
73,WC1375,22111906,6,-43.936006428382115,3.31907559673188,2,60.78245954367883,3.782969919044741,-3.129094718200451,4.553346607823034,-0.1315715354189317,0.010050499997502975,True,25.0,9.0,PAGE
74,WC1394,22080918,3,-48.05021448473386,0.42890977348302894,2,65.96962633772434,0.16890493825959377,-4.104736650316959,0.5816512860437304,-0.14169104573405417,0.0012667416133529167,True,1000.0,6.4,standard desalting
75,WC1394,22082723,2,-49.6678544960907,1.330868928496329,2,56.244062476878824,0.021831956206025478,-2.901725938312526,1.8279829420234506,-0.15078551848388902,0.004040367303042959,True,50.0,6.4,standard desalting
76,WC1394,22090323,2,-43.668569714646125,3.8494260454381513,2,53.07702341314143,1.068895444701816,-2.1520615011456585,5.313203739348175,-0.13385944934225527,0.011807986461474315,True,25.0,3.2,standard desalting
77,WC1749,22111323,5,-30.433161479682404,1.4609441408944943,3,54.24963283627744,1.1196496901478272,-1.6034253215982688,2.014809160912876,-0.09295417107233318,0.004473574305541163,True,25.0,9.0,standard desalting
78,WC1767,22111323,6,-27.66426020788217,3.2616760433328476,3,50.540491705265445,2.482847374813297,-1.157240312817749,4.521831824329132,-0.08546516168004005,0.010097829115976674,True,25.0,9.0,standard desalting
79,WC1785,22111323,7,-32.86281259339174,0.3358773721310214,3,55.692603221503845,0.41259683047824686,-1.868041155656264,0.4633342470725108,-0.09993477813230849,0.0010290601060880611,True,25.0,9.0,standard desalting
80,WC200,22080918,4,-40.15345457666436,0.16039907269436054,2,64.26522210898403,0.16092781727114186,-3.244645723547535,0.2185764386221945,-0.11900309157864526,0.0004787522359359128,True,1000.0,6.4,standard desalting
81,WC200,22082723,3,-43.560472875936235,0.47683677580490325,2,53.82860692741845,0.1917376567324627,-2.2419267195799337,0.6576712665057829,-0.1332211709055499,0.0014604027349901592,True,50.0,6.4,standard desalting
82,WC200,22090323,3,-43.82815592826404,0.07318297593759361,2,51.31316216134556,0.4210076061525119,-1.9334074748431194,0.11491071044582658,-0.13507898904859236,0.0002856457237319225,True,25.0,3.2,standard desalting
83,WC2318,22071204,5,-53.346868368127055,0.0,1,68.08916247822258,0.0,-4.860255330473384,0.0,-0.15633278425811276,0.0,True,1000.0,8.0,standard desalting
84,WC2318,22071204,6,-51.787338477191085,0.5283913335207965,2,68.57118176156789,0.07829740447878743,-4.784565790106722,0.7136557610000459,-0.15154851744989317,0.0015466543431565647,True,1000.0,4.0,standard desalting
85,WC2318,22071204,7,-50.24023156790033,0.4049434110955016,2,68.0777763117886,0.010137498574081277,-4.575696314631253,0.5472212711401204,-0.14723371031200735,0.0011867327045216854,True,1000.0,2.0,standard desalting
86,WC28,22111323,1,-32.95842947811899,1.4620613112249088,3,48.62475422198567,0.8351917386499133,-1.1906889437369093,2.0323345275731057,-0.10242702090724513,0.004551512624603617,True,25.0,9.0,standard desalting
87,WC510,22111323,3,-44.47393947964329,0.0,1,62.64430237117648,0.0,-3.3964338989668112,0.0,-0.1324439967134499,0.0,True,25.0,9.0,standard desalting
88,WC578,22080918,5,-45.78967039814971,0.14807140662026083,2,68.82148845965936,0.023623065317507387,-4.260868280889483,0.1999198772594069,-0.1338990879163638,0.0004330922108084482,True,1000.0,6.4,standard desalting
89,WC578,22082723,4,-47.80026408617455,0.19303222634513634,2,59.50400339179093,0.2346817888601565,-3.233682126641497,0.2657827661934038,-0.14369363843151073,0.0005890675848196367,True,50.0,6.4,standard desalting
90,WC578,22090323,4,-42.75771819637119,0.2518276149291715,2,57.8050673307176,0.7763013653977217,-2.6879093079255143,0.35769488363087526,-0.12919493434933316,0.0008190377879836416,True,25.0,3.2,standard desalting
91,WC68,22072714,1,-45.36110006854302,1.884969410042103,2,69.23631530523382,0.14792787856527845,-4.270832854689921,2.543416486527292,-0.13248514336241526,0.005505685261488807,True,1000.0,1.0,standard desalting
92,WC68,22072714,3,-45.12176939841906,0.23783427274677152,2,69.84107159264866,0.15468439020055091,-4.320366860628867,0.3211780501885205,-0.13155377249005384,0.0006959459238120304,True,1000.0,4.0,standard desalting
93,WC68,22072714,4,-41.313871812235206,5.205132219255981,2,71.43426810242423,2.0540124327676783,-4.1284906770869645,7.006540322323849,-0.11989482874463403,0.015122439145104716,True,1000.0,5.0,standard desalting
94,WC68,22072714,5,-44.32361783622669,1.8012257816341342,2,70.14260265877817,0.624255430368156,-4.279148583360923,2.4285629679232232,-0.1291132331222498,0.00525216146820818,True,1000.0,8.0,standard desalting
95,WC68,22072714,6,-45.232545122167565,0.0,1,70.01031143568937,0.0,-4.351145373614827,0.0,-0.13181170320345878,0.0,True,1000.0,10.0,standard desalting
96,WC68,22072714,7,-44.80239881956278,0.0,1,69.42215854178349,0.0,-4.240246737397675,0.0,-0.13078237008597488,0.0,True,1000.0,12.0,standard desalting
97,WC788,22082723,7,-50.51017924789137,2.553956326467908,2,57.14552694546201,0.32981484476021194,-3.080738593309889,3.5037442790909967,-0.15292420007925678,0.007733844670892014,True,50.0,6.4,standard desalting
98,WC788,22090323,7,-44.08114488833269,0.12114113261532404,2,55.004977427834,0.974472988326251,-2.4186133787413033,0.20758262828200222,-0.13433026441912427,0.000543506696500516,True,25.0,3.2,standard desalting
