ID,curve_date,curve_num,SEQID,BlankTo,conc_uM,Na_mM,Cuvette,SnapFreeze,Blank,NumberOfCycles,MinTemperature,MaxTemperature,celsius_min,celsius_max,Purification,Usable,Description (from curve_date),TotalVolume_uL,OligoStockConcentration_uM,VolumeAdded_uL,StrandA_SampleID,StrandB_SampleID,ComplexType,ExperimentUsable,TODO,DataAvailable (from PLEXID),ProtocolID (from curve_date),EnoughSample,VolumeAdded_uL_StrandB,ss_conc_uM_StrandB (from SEQID)
449,duplex_run1_01,6,DBG003,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_01,300.0,400.0,8,"Object[Sample, ""id:n0k9mGkKwA13""]","Object[Sample, ""id:Y0lXejlOo6KE""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:8qZ1VWZ6pnjX""]",8,8,400.0
450,duplex_run1_01,7,blank,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,,,duplex_run1_01,300.0,9999.0,0,NA,,blank,,checked,True,"Object[Protocol, UVMelting, ""id:8qZ1VWZ6pnjX""]",0,Infinity,
451,duplex_run1_02,1,DMM005,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_02,300.0,400.0,8,"Object[Sample, ""id:GmzlKjzRbDJ5""]","Object[Sample, ""id:kEJ9mqJGbVJL""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:Vrbp1jb4wABm""]",8,8,400.0
452,duplex_run1_02,2,DMM003-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_02,300.0,400.0,8,"Object[Sample, ""id:KBL5DvLRx4pJ""]","Object[Sample, ""id:o1k9jAkENbME""]",duplex,,checked,True,"Object[Protocol, UVMelting, ""id:Vrbp1jb4wABm""]",8,15,200.0
453,duplex_run1_02,3,DBG004,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_02,300.0,400.0,8,"Object[Sample, ""id:pZx9jox0wna9""]","Object[Sample, ""id:N80DNj0kd1x6""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:Vrbp1jb4wABm""]",8,8,400.0
454,duplex_run1_02,4,DMM004,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_02,300.0,400.0,8,"Object[Sample, ""id:O81aEB1lbdme""]","Object[Sample, ""id:1ZA60vAPKGOq""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:Vrbp1jb4wABm""]",8,8,400.0
455,duplex_run1_02,5,DBG002,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_02,300.0,400.0,8,"Object[Sample, ""id:aXRlGnRaYbnp""]","Object[Sample, ""id:1ZA60vAP4Xx5""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:Vrbp1jb4wABm""]",8,8,400.0
456,duplex_run1_02,6,DBG005-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_02,300.0,400.0,8,"Object[Sample, ""id:AEqRl9qdmq0w""]","Object[Sample, ""id:KBL5DvLdJ4Vk""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:Vrbp1jb4wABm""]",8,15,200.0
457,duplex_run1_02,7,blank,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,,,duplex_run1_02,300.0,9999.0,0,NA,,blank,,checked,True,"Object[Protocol, UVMelting, ""id:Vrbp1jb4wABm""]",0,Infinity,
458,duplex_run1_03,1,DMM003,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_03,300.0,400.0,8,"Object[Sample, ""id:vXl9j5l4BzdZ""]","Object[Sample, ""id:KBL5DvLRx4pJ""]",duplex,,checked,True,"Object[Protocol, UVMelting, ""id:R8e1PjeZwLjK""]",8,8,400.0
459,duplex_run1_03,2,DBG004-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_03,300.0,400.0,8,"Object[Sample, ""id:N80DNj0kd1x6""]","Object[Sample, ""id:jLq9jXqrNnxZ""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwLjK""]",8,15,200.0
460,duplex_run1_03,3,DBG002-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_03,300.0,400.0,8,"Object[Sample, ""id:1ZA60vAP4Xx5""]","Object[Sample, ""id:E8zoYvz5Bd15""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwLjK""]",8,15,200.0
461,duplex_run1_03,4,DMM004-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_03,300.0,400.0,8,"Object[Sample, ""id:1ZA60vAPKGOq""]","Object[Sample, ""id:01G6nvGjBZLr""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwLjK""]",8,15,200.0
462,duplex_run1_03,5,DMM005-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_03,300.0,400.0,8,"Object[Sample, ""id:kEJ9mqJGbVJL""]","Object[Sample, ""id:54n6evnGBa5q""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwLjK""]",8,15,200.0
463,duplex_run1_03,6,DMM007-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_03,300.0,400.0,8,"Object[Sample, ""id:9RdZXvd9o66X""]","Object[Sample, ""id:54n6evnGBaNL""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwLjK""]",8,15,200.0
464,duplex_run1_03,7,blank,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,,,duplex_run1_03,300.0,9999.0,0,NA,,blank,,checked,True,"Object[Protocol, UVMelting, ""id:R8e1PjeZwLjK""]",0,Infinity,
465,duplex_run1_04,1,DBG005,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_04,300.0,400.0,8,"Object[Sample, ""id:R8e1PjeYVezp""]","Object[Sample, ""id:AEqRl9qdmq0w""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwL74""]",8,8,400.0
466,duplex_run1_04,2,DBG001-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_04,300.0,400.0,8,"Object[Sample, ""id:XnlV5jlOA1x8""]","Object[Sample, ""id:O81aEB1VKA8o""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwL74""]",8,15,200.0
467,duplex_run1_04,3,DBG007-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_04,300.0,400.0,8,"Object[Sample, ""id:aXRlGnRaYa4p""]","Object[Sample, ""id:O81aEB1VKRjj""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwL74""]",8,15,200.0
468,duplex_run1_04,4,DBG006-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_04,300.0,400.0,8,"Object[Sample, ""id:zGj91ajAnkMx""]","Object[Sample, ""id:aXRlGnRDWrzB""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwL74""]",8,15,200.0
469,duplex_run1_04,5,DBG007,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_04,300.0,400.0,8,"Object[Sample, ""id:n0k9mGkKwKxr""]","Object[Sample, ""id:aXRlGnRaYa4p""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwL74""]",8,8,400.0
470,duplex_run1_04,6,DMM004-ref,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,standard desalting,,duplex_run1_04,300.0,400.0,8,"Object[Sample, ""id:1ZA60vAPKGOq""]","Object[Sample, ""id:01G6nvGjBZLr""]",duplex,,checked,False,"Object[Protocol, UVMelting, ""id:R8e1PjeZwL74""]",8,15,200.0
471,duplex_run1_04,7,blank,,10.0,25.0,eCuvette,Anneal,manual,2,10,95,,,,,duplex_run1_04,300.0,9999.0,0,NA,,blank,,checked,True,"Object[Protocol, UVMelting, ""id:R8e1PjeZwL74""]",0,Infinity,
